"Ngày","Lần cuối","Mở","Cao","Thấp","% Thay đổi"
"24/12/2008","9.800","9.800","9.800","9.800","0.00%"
"23/12/2008","9.800","9.800","9.800","9.800","0.00%"
"22/12/2008","9.800","9.800","9.800","9.800","0.00%"
"19/12/2008","9.800","9.800","9.800","9.800","0.00%"
"18/12/2008","9.800","9.800","9.800","9.800","0.00%"
"17/12/2008","9.800","9.800","9.800","9.800","-32.41%"
"28/10/2008","14.500","14.500","14.500","14.500","0.00%"
"24/10/2008","14.500","14.500","14.500","14.500","0.00%"
"23/10/2008","14.500","14.500","14.500","14.500","-3.33%"
"22/10/2008","15.000","15.000","15.000","15.000","0.00%"
"21/10/2008","15.000","15.000","15.000","15.000","0.00%"
"20/10/2008","15.000","15.000","15.000","15.000","0.00%"
"17/10/2008","15.000","15.000","15.000","15.000","0.00%"
"16/10/2008","15.000","15.000","15.000","15.000","0.00%"
"15/10/2008","15.000","15.000","15.000","15.000","0.00%"
"14/10/2008","15.000","15.000","15.000","15.000","0.00%"
"13/10/2008","15.000","15.000","15.000","15.000","0.00%"
"10/10/2008","15.000","15.000","15.000","15.000","0.00%"
"09/10/2008","15.000","15.000","15.000","15.000","0.00%"
"08/10/2008","15.000","15.000","15.000","15.000","3.45%"
"07/10/2008","14.500","14.500","14.500","14.500","0.00%"
"06/10/2008","14.500","14.500","14.500","14.500","0.00%"
"03/10/2008","14.500","14.500","14.500","14.500","0.00%"
"02/10/2008","14.500","14.500","14.500","14.500","0.00%"
"01/10/2008","14.500","14.500","14.500","14.500","0.00%"
"30/09/2008","14.500","14.500","14.500","14.500","0.00%"
"29/09/2008","14.500","14.500","14.500","14.500","0.00%"
"26/09/2008","14.500","14.500","14.500","14.500","0.00%"
"25/09/2008","14.500","14.500","14.500","14.500","0.00%"
"24/09/2008","14.500","14.500","14.500","14.500","0.00%"
"23/09/2008","14.500","14.500","14.500","14.500","0.00%"
"22/09/2008","14.500","14.500","14.500","14.500","0.00%"
"19/09/2008","14.500","14.500","14.500","14.500","3.57%"
"18/09/2008","14.000","14.000","14.000","14.000","0.00%"
"17/09/2008","14.000","14.000","14.000","14.000","0.00%"
"16/09/2008","14.000","14.000","14.000","14.000","-4.76%"
"15/09/2008","14.700","14.700","14.700","14.700","0.00%"
"12/09/2008","14.700","14.700","14.700","14.700","0.00%"
"11/09/2008","14.700","14.700","14.700","14.700","0.00%"
"10/09/2008","14.700","14.700","14.700","14.700","0.00%"
"09/09/2008","14.700","14.700","14.700","14.700","0.00%"
"08/09/2008","14.700","14.700","14.700","14.700","0.00%"
"05/09/2008","14.700","14.700","14.700","14.700","0.00%"
"04/09/2008","14.700","14.700","14.700","14.700","0.00%"
"03/09/2008","14.700","14.700","14.700","14.700","-2.00%"
"01/09/2008","15.000","15.000","15.000","15.000","-3.23%"
"29/08/2008","15.500","15.500","15.500","15.500","0.00%"
"28/08/2008","15.500","15.500","15.500","15.500","0.00%"
"27/08/2008","15.500","15.500","15.500","15.500","0.00%"
"26/08/2008","15.500","15.500","15.500","15.500","0.00%"
"25/08/2008","15.500","15.500","15.500","15.500","0.00%"
"22/08/2008","15.500","15.500","15.500","15.500","0.00%"
"21/08/2008","15.500","15.500","15.500","15.500","0.00%"
"20/08/2008","15.500","15.500","15.500","15.500","0.00%"
"19/08/2008","15.500","15.500","15.500","15.500","0.00%"
"18/08/2008","15.500","15.500","15.500","15.500","0.00%"
"15/08/2008","15.500","15.500","15.500","15.500","0.00%"
"14/08/2008","15.500","15.500","15.500","15.500","0.00%"
"13/08/2008","15.500","15.500","15.500","15.500","0.00%"
"12/08/2008","15.500","15.500","15.500","15.500","0.00%"
"11/08/2008","15.500","15.500","15.500","15.500","0.00%"
"08/08/2008","15.500","15.500","15.500","15.500","0.00%"
"07/08/2008","15.500","15.500","15.500","15.500","0.00%"
"06/08/2008","15.500","15.500","15.500","15.500","3.33%"
"05/08/2008","15.000","15.000","15.000","15.000","0.00%"
"04/08/2008","15.000","15.000","15.000","15.000","0.00%"
"01/08/2008","15.000","15.000","15.000","15.000","-3.23%"
"31/07/2008","15.500","15.500","15.500","15.500","0.00%"
"30/07/2008","15.500","15.500","15.500","15.500","0.00%"
"29/07/2008","15.500","15.500","15.500","15.500","0.00%"
"28/07/2008","15.500","15.500","15.500","15.500","0.00%"
"25/07/2008","15.500","15.500","15.500","15.500","0.00%"
"24/07/2008","15.500","15.500","15.500","15.500","0.00%"
"23/07/2008","15.500","15.500","15.500","15.500","-9.36%"
"22/07/2008","17.100","17.100","17.100","17.100","11.76%"
"21/07/2008","15.300","15.300","15.300","15.300","5.52%"
"18/07/2008","14.500","14.500","14.500","14.500","-15.20%"
"16/07/2008","17.100","17.100","17.100","17.100","0.00%"
"15/07/2008","17.100","17.100","17.100","17.100","0.00%"
"14/07/2008","17.100","17.100","17.100","17.100","0.00%"
"11/07/2008","17.100","17.100","17.100","17.100","0.00%"
"10/07/2008","17.100","17.100","17.100","17.100","0.00%"
"09/07/2008","17.100","17.100","17.100","17.100","0.00%"
"08/07/2008","17.100","17.100","17.100","17.100","0.00%"
"04/07/2008","17.100","17.100","17.100","17.100","0.00%"
"02/07/2008","17.100","17.100","17.100","17.100","0.00%"
"30/06/2008","17.100","17.100","17.100","17.100","36.80%"
"27/06/2008","12.500","12.500","12.500","12.500","-1.57%"
"24/06/2008","12.700","12.700","12.700","12.700","1.60%"
"23/06/2008","12.500","12.500","12.500","12.500","4.17%"
"20/06/2008","12.000","12.000","12.000","12.000","9,900.00%"
"18/06/2008","0.120","0.120","0.120","0.120","-98.71%"
"05/05/2008","9.270","9.270","9.270","9.270","-0.11%"
"29/04/2008","9.280","9.280","9.280","9.280","0.98%"
"28/04/2008","9.190","9.190","9.190","9.190","0.00%"
"24/04/2008","9.190","9.190","9.190","9.190","0.11%"
"22/04/2008","9.180","9.180","9.180","9.180","1.10%"
"17/04/2008","9.080","9.080","9.080","9.080","0.00%"
"10/04/2008","9.080","9.080","9.080","9.080","0.00%"
"08/04/2008","9.080","9.080","9.080","9.080","0.00%"
"27/03/2008","9.080","9.080","9.080","9.080","0.00%"
"26/03/2008","9.080","9.080","9.080","9.080","0.00%"
"25/03/2008","9.080","9.080","9.080","9.080","0.11%"
"24/03/2008","9.070","9.070","9.070","9.070","0.00%"
"20/03/2008","9.070","9.070","9.070","9.070","0.00%"
"19/03/2008","9.070","9.070","9.070","9.070","0.00%"
"18/03/2008","9.070","9.070","9.070","9.070","0.00%"
"13/03/2008","9.070","9.070","9.070","9.070","0.00%"
"11/03/2008","9.070","9.070","9.070","9.070","0.00%"
"10/03/2008","9.070","9.070","9.070","9.070","1.57%"
"06/03/2008","8.930","8.930","8.930","8.930","0.56%"
"03/03/2008","8.880","8.880","8.880","8.880","-0.11%"
"25/02/2008","8.890","8.890","8.890","8.890","0.00%"
"18/02/2008","8.890","8.890","8.890","8.890","0.00%"
"13/02/2008","8.890","8.890","8.890","8.890","1.72%"
"28/01/2008","8.740","8.740","8.740","8.740","0.58%"
"16/01/2008","8.690","8.690","8.690","8.690","-0.69%"
"24/12/2007","8.750","8.750","8.750","8.750","0.00%"
"17/12/2007","8.750","8.750","8.750","8.750","-0.57%"
"10/12/2007","8.800","8.800","8.800","8.800","0.57%"
"03/12/2007","8.750","8.750","8.750","8.750","0.57%"
"18/09/2007","8.700","8.700","8.700","8.700","0.58%"
"11/09/2007","8.650","8.650","8.650","8.650","-0.57%"
"06/09/2007","8.700","8.700","8.700","8.700","0.58%"
"21/08/2007","8.650","8.650","8.650","8.650","0.58%"
"13/08/2007","8.600","8.600","8.600","8.600","0.58%"
"03/08/2007","8.550","8.550","8.550","8.550","0.59%"
